"id"|"shortname"|"fullname"|"homepage"
"3752"|"J TOXICOL ENVIRON HEALTH PT A"|"Journal of Toxicology and Environmental Health-part A-current Issues"|"http://www.tandf.co.uk/journals/titles/15287394.html"
"8359"|"APPL PHYS LETT"|"Applied Physics Letters"|"http://ojps.aip.org/aplo"
"8569"|"PHYS REV E"|"Physical Review E"|"http://pre.aps.org/"
"2944"|"CLIN TRANSL ONCOL"|"Clinical & Translational Oncology"|"http://www.springer.com/medicine/oncology/journal/12094"
"5435"|"INT J NON-LINEAR MECH"|"International Journal of Non-linear Mechanics"|"http://www.sciencedirect.com/science/journal/00207462"
"1709"|"J STEROID BIOCHEM MOL BIOL"|"Journal of Steroid Biochemistry and Molecular Biology"|"http://www.sciencedirect.com/science/journal/09600760"
"234"|""|"Algorithmica"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=0178-4617"
"6019"|"ENVIRON SCI TECHNOL"|"Environmental Science & Technology"|"http://pubs.acs.org/journal/esthag"
"1908"|"BIOORGAN MED CHEM"|"Bioorganic & Medicinal Chemistry"|"http://www.sciencedirect.com/science/journal/09680896"
"5188"|"CONTROL ENG PRACTICE"|"Control Engineering Practice"|"http://www.sciencedirect.com/science/journal/09670661"
"16668"|""|"Journal of Optics A: Pure and Applied Optics"|"http://www.iop.org/Journals/JoptA"
"16668"|""|"Journal of Optics A: Pure and Applied Optics"|"http://www.iop.org/Journals/JoptA"
"5990"|"ECOTOXICOL ENVIRON SAFETY"|"Ecotoxicology and Environmental Safety"|"http://www.sciencedirect.com/science/journal/01476513"
"2101"|"J CHEM ENG DATA"|"Journal of Chemical and Engineering Data"|""
"1964"|"CHEM REV"|"Chemical Reviews"|"http://pubs.acs.org/journal/chreay"
"2807"|"CANCER LETT"|"Cancer Letters"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/506050/description#description"
"379"|"IJON"|"Neurocomputing"|"www.elsevier.com/locate/neucom"
"8414"|"HIGH TEMP-ENGL TR"|"High Temperature"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=0018-151X"
"7809"|"TISSUE CELL"|"Tissue & Cell"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/623075/description#description"
"7227"|"J DIFFER EQU APPL"|"Journal of Difference Equations and Applications"|"http://www.informaworld.com/smpp/title~content=t713640037~db=all"
"4704"|"ECON TRANSIT"|"Economics of Transition"|"http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-0351"
"3752"|"J TOXICOL ENVIRON HEALTH PT A"|"Journal of Toxicology and Environmental Health-part A-current Issues"|"http://www.tandf.co.uk/journals/titles/15287394.html"
"7570"|"BBA-GENE REGUL MECH"|"Biochimica Et Biophysica Acta-gene Regulatory Mechanisms"|"http://www.sciencedirect.com/science/journal/18749399"
"8062"|""|"Neuropharmacology"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/279/description#description"
"8790"|"BIOL CONTROL"|"Biological Control"|""
"242"|"AI"|"Artificial Intelligence"|"http://www.elsevier.com/locate/artint"
"815"|"CoR"|"Computers & Operations Research"|"www.elsevier.com/locate/cor/"
"3869"|"MED PHYS"|"Medical Physics"|"http://www.medphys.org/"
"5252"|""|"Ergonomics"|""
"3345"|"INT J AUDIOL"|"International Journal of Audiology"|"http://www.internationaljournalofaudiology.com/"
"4288"|"SEMIN NUCL MED"|"Seminars in Nuclear Medicine"|"http://www.us.elsevierhealth.com/product.jsp?isbn=00012998"
"1260"|"J AGR FOOD CHEM"|"Journal of Agricultural and Food Chemistry"|"http://pubs.acs.org/journal/jafcau"
"6845"|"J MATER RES"|"Journal of Materials Research"|"http://journals.cambridge.org/action/displayJournal?jid=JMR"
"5307"|"IEEE ANTENNAS PROPAG MAG"|"IEEE Antennas and Propagation Magazine"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=74"
"10925"|"J MULTILING MULTICULT DEVELOP"|"Journal of Multilingual and Multicultural Development"|"http://www.tandfonline.com/loi/rmmm20"
"16382"|""|"International Journal of Multilingualism"|"http://www.tandf.co.uk/journals/1479-0718"
"6891"|"MATER DESIGN"|"Materials & Design"|"http://www.journals.elsevier.com/materials-and-design/"
"21910"|""|"Japanese Journal of Cardiovascular Surgery"|"http://www.jstage.jst.go.jp/browse/jjcvs"
"8068"|""|"Neuroreport"|"http://journals.lww.com/neuroreport/pages/default.aspx"
"5778"|"QUART J MECH APPL MATH"|"Quarterly Journal of Mechanics and Applied Mathematics"|"http://qjmam.oxfordjournals.org/"
"7722"|"J CELL BIOCHEM"|"Journal of Cellular Biochemistry"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4644"
"5722"|"OPT SPECTROSC"|"Optics and Spectroscopy"|"http://www.springerlink.com/content/119843/"
"6654"|""|"Infection"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=0300-8126"
"3826"|"LEUK RES"|"Leukemia Research"|"http://www.leukemia-research.org/"
"8563"|"PHYS PLASMAS"|"Physics of Plasmas"|"http://ojps.aip.org/pop"
"848"|""|"IEEE Security & Privacy"|"www.computer.org/security"
"2887"|"CLIN EXP OPHTHALMOL"|"Clinical and Experimental Ophthalmology"|"http://www.wiley.com/bw/journal.asp?ref=1442-6404"
"2242"|"NANO LETT"|"Nano Letters"|""
"2242"|"NANO LETT"|"Nano Letters"|""
"5424"|"INT J HEAT MASS TRANSFER"|"International Journal of Heat and Mass Transfer"|"http://www.sciencedirect.com/science/journal/00179310"
"4653"|"BROOKINGS PAP ECON ACTIV"|"Brookings Papers on Economic Activity"|"http://www.brookings.edu/economics/bpea.aspx"
"81"|"IJRR"|"International Journal of Robotic Research"|"www.ijrr.org/"
"3163"|"EUR J VASC ENDOVASC SURG"|"European Journal of Vascular and Endovascular Surgery"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/623034/description#description"
"3163"|"EUR J VASC ENDOVASC SURG"|"European Journal of Vascular and Endovascular Surgery"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/623034/description#description"
"3383"|"INT J PED OTORHINOLARYNGOL"|"International Journal of Pediatric Otorhinolaryngology"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/506038/description#description"
"11679"|"J ASTROPHYS ASTRON"|"Journal of Astrophysics and Astronomy"|"http://www.ias.ac.in/jaa/"
"5"|""|"Iet Software/iee Proceedings - Software"|"http://www.ietdl.org/IET-SEN"
"828"|"EJOR"|"European Journal of Operational Research"|"www.elsevier.com/locate/ejor/"
"7126"|"COMMUN ALGEBRA"|"Communications in Algebra"|"http://www.informaworld.com/openurl?genre=journal&issn=00927872"
"7126"|"COMMUN ALGEBRA"|"Communications in Algebra"|"http://www.informaworld.com/openurl?genre=journal&issn=00927872"
"7036"|"ACTA MATH HUNG"|"Acta Mathematica Hungarica"|"http://www.akademiai.com/openurl.asp?genre=journal&issn=0236-5294"
"6746"|"COMPOS PART A-APPL SCI MANUF"|"Composites Part A-applied Science and Manufacturing"|"http://www.sciencedirect.com/science/journal/1359835X"
"2064"|"INORG CHIM ACTA"|"Inorganica Chimica Acta"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/504086/description"
"874"|""|"Journal of Applied Logic"|"www.elsevier.com/locate/jal"
"14324"|""|"Studies in History and Philosophy of Science Part C: Studies in History and Philosophy of Biological and Biomedical Sciences"|"http://www.sciencedirect.com/science/journal/13698486"
"3819"|""|"Laryngoscope"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1531-4995"
"239"|"AAI"|"Applied Artificial Intelligence"|"http://www.tandf.co.uk/journals/tf/08839514.html"
"1957"|"CHEM PHYS"|"Chemical Physics"|""
"14"|"EXPERT"|"IEEE Expert / IEEE Intelligent Systems"|"http://ieeexplore.ieee.org/servlet/opac?punumber=9670"
"4476"|"BT TECHNOL J"|"Bt Technology Journal"|""
"1028"|"IJHPCA"|"International Journal of High Performance Computing Applications"|"http://hpc.sagepub.com/"
"9711"|"J AFFECT DISORDERS"|"Journal of Affective Disorders"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/506077/description#description"
"11283"|"PROG HUM GEOGR"|"Progress in Human Geography"|"http://phg.sagepub.com/"
"15270"|""|"Psyccritiques"|""
"2118"|"J CHROMATOGR B"|"Journal of Chromatography B-analytical Technologies in The Biomedical and Life Sciences"|"http://www.sciencedirect.com/science/journal/15700232"
"12"|"DEBU"|"IEEE Data(base) Engineering Bulletin"|"http://tab.computer.org/tcde/bull_about.html"
"7963"|"HUM BRAIN MAPP"|"Human Brain Mapping"|""
"7499"|"J VIROL METH"|"Journal of Virological Methods"|"http://www.sciencedirect.com/science/journal/01660934"
"7499"|"J VIROL METH"|"Journal of Virological Methods"|"http://www.sciencedirect.com/science/journal/01660934"
"2950"|"COLORECTAL DIS"|"Colorectal Disease"|"http://www.wiley.com/bw/journal.asp?ref=1462-8910"
"2950"|"COLORECTAL DIS"|"Colorectal Disease"|"http://www.wiley.com/bw/journal.asp?ref=1462-8910"
"2517"|"AMER J PERINATOL"|"American Journal of Perinatology"|"https://www.thieme-connect.de/ejournals/toc/ajp"
"2121"|"J COLLOID INTERFACE SCI"|"Journal of Colloid and Interface Science"|"http://www.sciencedirect.com/science/journal/00219797"
"13148"|""|"Physica Status Solidi (c)"|"http://www.interscience.wiley.com/jpages/1610-1634/"
"8574"|"PHYS SOLID STATE"|"Physics of The Solid State"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=1063-7834"
"6096"|"J ENVIRON SCI-CHINA"|"Journal of Environmental Sciences-china"|"http://www.elsevier.com/wps/find/journaleditorialboard.cws_home/709941/editorialboard"
"828"|"EJOR"|"European Journal of Operational Research"|"www.elsevier.com/locate/ejor/"
"8255"|"J PHARMACEUT BIOMED ANAL"|"Journal of Pharmaceutical and Biomedical Analysis"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/525434/description#description"
"2237"|""|"Molecules"|"http://www.mdpi.com/journal/molecules"
"13767"|""|"Oral and Maxillofacial Surgery"|"http://www.springer.com/medicine/surgery/journal/10006"
"5990"|"ECOTOXICOL ENVIRON SAFETY"|"Ecotoxicology and Environmental Safety"|"http://www.sciencedirect.com/science/journal/01476513"
"9829"|"J SOC PSYCHOL"|"Journal of Social Psychology"|"http://www.guilford.com/cgi-bin/cartscript.cgi?page=pr/jnsc.htm&dir=periodicals/per_psych&cart_id="
"70"|"IJCM"|"International Journal of Computer Mathematics"|"http://taylorandfrancis.metapress.com/openurl.asp?genre=journal&issn=0020-7160"
"141"|"JASIS"|"Journal of The American Society for Information Science and Technology"|"http://www.asis.org/jasist.html"
"5438"|"INT J NUMER METHOD ENG"|"International Journal for Numerical Methods in Engineering"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0207"
"18090"|""|"Personality and Social Psychology Bulletin"|""
"3869"|"MED PHYS"|"Medical Physics"|"http://www.medphys.org/"
"11644"|"ASTRON ASTROPHYS"|"Astronomy & Astrophysics"|"http://www.aanda.org/"
"10925"|"J MULTILING MULTICULT DEVELOP"|"Journal of Multilingual and Multicultural Development"|"http://www.tandfonline.com/loi/rmmm20"
"5911"|"AMER NATURALIST"|"American Naturalist"|"http://www.jstor.org/action/showPublication?journalCode=amernatu"
"194"|"PC"|"Parallel Computing"|"www.elsevier.com/locate/parco"
"5820"|"SIGNAL PROCESS-IMAGE COMMUN"|"Signal Processing-image Communication"|"http://www.sciencedirect.com/science/journal/09235965"
"8070"|"NEUROSCI LETT"|"Neuroscience Letters"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/506081/description#description"
"15646"|""|"International Journal of Geomechanics"|"http://www.asce.org/Journal.aspx?id=2147486572"
"15646"|""|"International Journal of Geomechanics"|"http://www.asce.org/Journal.aspx?id=2147486572"
"5448"|"INT J PROD ECON"|"International Journal of Production Economics"|"http://www.sciencedirect.com/science/journal/09255273"
"1882"|"ANAL LETT"|"Analytical Letters"|""
"2097"|"J CATAL"|"Journal of Catalysis"|"http://www.sciencedirect.com/science/journal/00219517"
"7032"|"ACTA APPL MATH"|"Acta Applicandae Mathematicae"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=0167-8019"
"7670"|"FRONT BIOSCI"|"Frontiers in Bioscience-landmark"|"http://www.fbsglobal.org/about-fbs/about-fbs.php"
"441"|""|"Interactions"|"interactions.acm.org/"
"9679"|"INT J BEHAV DEV"|"International Journal of Behavioral Development"|"http://jbd.sagepub.com/"
"17719"|"Annu Rev Energ"|"Annual Review of Energy"|"http://www.annualreviews.org/loi/energy"
"215"|"SIGPLAN"|"Sigplan Notices"|"http://portal.acm.org/browse_dl.cfm?idx=J706"
"5448"|"INT J PROD ECON"|"International Journal of Production Economics"|"http://www.sciencedirect.com/science/journal/09255273"
"5400"|"INT J ADV MANUF TECHNOL"|"International Journal of Advanced Manufacturing Technology"|"http://www.springerlink.com/content/102823/"
"8435"|"IJMPB"|"International Journal of Modern Physics B"|"http://www.worldscinet.com/ijmpb/"
"269"|"TCS"|"Theoretical Computer Science"|"http://www.elsevier.com/locate/tcs"
"9755"|"J ECON PSYCH"|"Journal of Economic Psychology"|"http://jea.sagepub.com/"
"2807"|"CANCER LETT"|"Cancer Letters"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/506050/description#description"
"14"|"EXPERT"|"IEEE Expert / IEEE Intelligent Systems"|"http://ieeexplore.ieee.org/servlet/opac?punumber=9670"
"7895"|""|"Brain"|"http://brain.oxfordjournals.org/"
"3694"|"J PEDIAT GASTROENTEROL NUTR"|"Journal of Pediatric Gastroenterology and Nutrition"|"http://journals.lww.com/jpgn/pages/default.aspx"
"11765"|""|"Lung Cancer"|"http://www.sciencedirect.com/science/journal/01695002"
"8193"|"DRUG METAB DISPOSITION"|"Drug Metabolism and Disposition"|"http://dmd.aspetjournals.org/"
"7592"|""|"Cell"|"http://www.cell.com/"
"6025"|"EUR J SOIL BIOL"|"European Journal of Soil Biology"|""
"3123"|"EUR J CANCER"|"European Journal of Cancer"|"http://www.ejcancer.info/"
"12075"|""|"Biology & Philosophy"|"http://www.springerlink.com/content/102856/"
"9787"|"J MATH PSYCHOL"|"Journal of Mathematical Psychology"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/622887/description#description"
"3752"|"J TOXICOL ENVIRON HEALTH PT A"|"Journal of Toxicology and Environmental Health-part A-current Issues"|"http://www.tandf.co.uk/journals/titles/15287394.html"
"6787"|"INT J ADHES ADHES"|"International Journal of Adhesion and Adhesives"|"http://www.sciencedirect.com/science/journal/01437496"
"6543"|"PROG PHYS GEOG"|"Progress in Physical Geography"|"http://ppg.sagepub.com/"
"3021"|"CURR PROBL DERMATOL-US"|"Current Problems in Dermatology-us"|"http://www.medsciediting.com/sci/journal.asp?id=a7db7526e"
"9679"|"INT J BEHAV DEV"|"International Journal of Behavioral Development"|"http://jbd.sagepub.com/"
"965"|""|"Synthese"|"http://www.springer.com/philosophy/epistemology+and+philosophy+of+science/journal/11229"
"133"|"ACJ"|"Journal of Research and Practice in Information Technology"|"http://www.jrpit.acs.org.au"
"3745"|"J SURG RES"|"Journal of Surgical Research"|"http://www.journalofsurgicalresearch.com/"
"3745"|"J SURG RES"|"Journal of Surgical Research"|"http://www.journalofsurgicalresearch.com/"
"137"|"JSYML"|"Journal of Symbolic Logic"|"https://www.aslonline.org/journals-journal.html"
"2594"|"ANN THORAC SURG"|"Annals of Thoracic Surgery"|"http://ats.ctsnetjournals.org/"
"2591"|"ANN SURG"|"Annals of Surgery"|"http://journals.lww.com/annalsofsurgery/pages/default.aspx"
"2591"|"ANN SURG"|"Annals of Surgery"|"http://journals.lww.com/annalsofsurgery/pages/default.aspx"
"329"|"FUIN"|"Fundamenta Informaticae"|"http://iospress.metapress.com/openurl.asp?genre=journal&issn=0169-2968"
"9204"|"N Z VET J"|"New Zealand Veterinary Journal"|""
"17593"|""|"The Physics Teacher"|"http://tpt.aapt.org/"
"10988"|"J SOC ISSUES"|"Journal of Social Issues"|"http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-4560"
"8535"|"OPT COMMUN"|"Optics Communications"|"http://www.sciencedirect.com/science/journal/00304018"
"8070"|"NEUROSCI LETT"|"Neuroscience Letters"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/506081/description#description"
"8401"|""|"Ferroelectrics"|"http://www.informaworld.com/openurl?genre=journal&issn=00150193"
"4853"|"J ECON GROWTH"|"Journal of Economic Growth"|"http://www.springerlink.com/content/102931/"
"8007"|"J NEUROPHYSIOL"|"Journal of Neurophysiology"|"http://jn.physiology.org/"
"5345"|"IEEE TRANS EDUC"|"IEEE Transactions on Education"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=13"
"7979"|"BRIT J PHARMACOL"|"British Journal of Pharmacology"|"http://www.brjpharmacol.org/view/0/index.html"
"7983"|"J COMP NEUROL"|"Journal of Comparative Neurology"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9861"
"2284"|""|"Polymer"|"http://www.sciencedirect.com/science/journal/00323861"
"5318"|"IEEE J SEL TOP QUANTUM ELECTR"|"IEEE Journal of Selected Topics in Quantum Electronics"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=2944"
"11355"|"REV ESP DOC CIENT"|"Revista Espanola De Documentacion Cientifica"|"http://redc.revistas.csic.es/index.php/redc"
"9091"|"J MARINE SYST"|"Journal of Marine Systems"|""
"4429"|""|"Urologe A"|"http://www.springerlink.com/content/100489/"
"7915"|"CEREB CORTEX"|"Cerebral Cortex"|"http://cercor.oxfordjournals.org/"
"6720"|"APPL SURF SCI"|"Applied Surface Science"|"http://www.sciencedirect.com/science/journal/01694332"
"4130"|""|"PLOS One"|"http://www.plosone.org/home.action"
"286"|""|"Combinatorica"|"http://link.springer.de/link/service/journals/00493/"
"815"|"CoR"|"Computers & Operations Research"|"www.elsevier.com/locate/cor/"
"2489"|"AMER J CARDIOL"|"American Journal of Cardiology"|"http://www.ajconline.org/"
"3088"|"EJC SUPPL"|"Ejc Supplements"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/672725/description#description"
"8328"|"VALUE HEALTH"|"Value in Health"|"http://www.wiley.com/bw/journal.asp?ref=1098-3015&site=1"
"10937"|"J PEACE RES"|"Journal of Peace Research"|"http://jpr.sagepub.com/"
"269"|"TCS"|"Theoretical Computer Science"|"http://www.elsevier.com/locate/tcs"
"1033"|""|"IEEE Transactions on Information Forensics and Security"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=10206"
"1033"|""|"IEEE Transactions on Information Forensics and Security"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=10206"
"4436"|"VISION RES"|"Vision Research"|"http://www.sciencedirect.com/science/journal/00426989"
"3224"|"GASTROINTEST ENDOSCOP"|"Gastrointestinal Endoscopy"|"http://www.giejournal.org/"
"3224"|"GASTROINTEST ENDOSCOP"|"Gastrointestinal Endoscopy"|"http://www.giejournal.org/"
"8328"|"VALUE HEALTH"|"Value in Health"|"http://www.wiley.com/bw/journal.asp?ref=1098-3015&site=1"
"2803"|"CANCER GENET CYTOGENET"|"Cancer Genetics and Cytogenetics"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505752/description#description"
"8013"|"J NEUROTRAUMA"|"Journal of Neurotrauma"|"http://www.liebertpub.com/products/product.aspx?pid=39"
"5916"|"ANNU REV ENERG ENVIRON"|"Annual Review of Energy and The Environment"|"http://www.annualreviews.org/journal/energy"
"12852"|""|"Notes"|""
"8691"|"AMER J VET RES"|"American Journal of Veterinary Research"|""
"8488"|"J PHYS IV"|"Journal De Physique Iv"|"http://jp4.journaldephysique.org/"
"14461"|""|"Clinical Nutrition Supplements"|"http://clinicalnutritionsupplements.com/"
"6327"|"GEOCHIM COSMOCHIM ACTA"|"Geochimica Et Cosmochimica Acta"|"http://www.sciencedirect.com/science/journal/00167037"
"7915"|"CEREB CORTEX"|"Cerebral Cortex"|"http://cercor.oxfordjournals.org/"
"8328"|"VALUE HEALTH"|"Value in Health"|"http://www.wiley.com/bw/journal.asp?ref=1098-3015&site=1"
"397"|"JMIV"|"Journal of Mathematical Imaging and Vision"|"http://www.wkap.nl/journalhome.htm/0924-9907"
"11614"|"WORLD DEVELOP"|"World Development"|"http://www.sciencedirect.com/science/journal/0305750X"
"5852"|"SYST CONTROL LETT"|"Systems & Control Letters"|"http://www.sciencedirect.com/science/journal/01676911"
"265"|"FMSD"|"Formal Methods in System Design"|"http://www.springerlink.com/content/0925-9856"
"3752"|"J TOXICOL ENVIRON HEALTH PT A"|"Journal of Toxicology and Environmental Health-part A-current Issues"|"http://www.tandf.co.uk/journals/titles/15287394.html"
"31"|"IVC"|"Image and Vision Computing"|"http://www.sciencedirect.com/science/journal/02628856"
"1085"|"AER"|"American Economic Review"|"http://www.aeaweb.org/aer/index.php"
"4392"|"TRENDS MOL MED"|"Trends in Molecular Medicine"|"http://www.sciencedirect.com/science/journal/14714914"
"70"|"IJCM"|"International Journal of Computer Mathematics"|"http://taylorandfrancis.metapress.com/openurl.asp?genre=journal&issn=0020-7160"
"5350"|"IEEE TRANS GEOSCI REMOT SEN"|"IEEE Transactions on Geoscience and Remote Sensing"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=36"
"11676"|""|"Icarus"|"http://www.sciencedirect.com/science/journal/00191035"
"8493"|"J PHYS-D-APPL PHYS"|"Journal of Physics D-applied Physics"|"http://www.iop.org/Journals/JPhysD"
"770"|"TWEB"|"ACM Transactions on The Web"|"tweb.acm.org/"
"5990"|"ECOTOXICOL ENVIRON SAFETY"|"Ecotoxicology and Environmental Safety"|"http://www.sciencedirect.com/science/journal/01476513"
"4491"|"COMPUT HUM"|"Computers and The Humanities"|""
"4501"|"COMPUT NETW"|"Computer Networks"|""
"291"|"ECCC"|"Electronic Colloquium on Computational Complexity"|"http://www.eccc.uni-trier.de/eccc/"
"8068"|""|"Neuroreport"|"http://journals.lww.com/neuroreport/pages/default.aspx"
"9829"|"J SOC PSYCHOL"|"Journal of Social Psychology"|"http://www.guilford.com/cgi-bin/cartscript.cgi?page=pr/jnsc.htm&dir=periodicals/per_psych&cart_id="
"4572"|"MED IMAGE ANAL"|"Medical Image Analysis"|""
"11071"|"LANG TEACH"|"Language Teaching"|"http://journals.cambridge.org/action/displayJournal?jid=LTA"
"6182"|"SYST BIOL"|"Systematic Biology"|""
"3644"|"J MED GENET"|"Journal of Medical Genetics"|"http://jmg.bmj.com/"
"3644"|"J MED GENET"|"Journal of Medical Genetics"|"http://jmg.bmj.com/"
"471"|""|"ACM Sigmicro Newsletter"|"http://portal.acm.org/browse_dl.cfm?idx=J703"
"9865"|""|"Neuropsychologia"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/247/description#description"
"4476"|"BT TECHNOL J"|"Bt Technology Journal"|""
"4921"|"J PUBLIC ECON"|"Journal of Public Economics"|"http://www.sciencedirect.com/science/journal/00472727"
"8563"|"PHYS PLASMAS"|"Physics of Plasmas"|"http://ojps.aip.org/pop"
"15271"|""|"The Journal of Abnormal and Social Psychology"|""
"4253"|"SCAND J GASTROENTEROL"|"Scandinavian Journal of Gastroenterology"|"http://informahealthcare.com/loi/gas"
"938"|""|"Statistics and Computing"|"http://www.springerlink.com/content/100219/"
"7963"|"HUM BRAIN MAPP"|"Human Brain Mapping"|""
"6182"|"SYST BIOL"|"Systematic Biology"|""
"11282"|"PROF INF"|"Profesional De La Informacion"|"http://www.elprofesionaldelainformacion.com/"
"391"|"JCC"|"Journal of Computational Chemistry"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-987X"
"8018"|"J PSYCHOPHYSIOL"|"Journal of Psychophysiology"|"http://www.hogrefe.com/periodicals/journal-of-psychophysiology/"
"7711"|"HUM MOL GENET"|"Human Molecular Genetics"|"http://hmg.oxfordjournals.org/"
"7711"|"HUM MOL GENET"|"Human Molecular Genetics"|"http://hmg.oxfordjournals.org/"
"5573"|"J MICROMECHANIC MICROENGINEER"|"Journal of Micromechanics and Microengineering"|"http://iopscience.iop.org/0960-1317"
"9992"|""|"Sex Roles"|"http://www.springer.com/psychology/personality+%26+social+psychology/journal/11199"
"8401"|""|"Ferroelectrics"|"http://www.informaworld.com/openurl?genre=journal&issn=00150193"
"4862"|"J ECONOMETRICS"|"Journal of Econometrics"|"http://www.sciencedirect.com/science/journal/03044076"
"16679"|""|"Plasma Physics"|"http://www.iop.org/Journals/PPCF"
"190"|"SIGOPS"|"Operating Systems Review"|"http://www.sigops.org/osr.html"
"13152"|""|"Angewandte Chemie"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3757"
"8556"|"PHYS FLUIDS"|"Physics of Fluids"|"http://ojps.aip.org/phf"
"2950"|"COLORECTAL DIS"|"Colorectal Disease"|"http://www.wiley.com/bw/journal.asp?ref=1462-8910"
"2950"|"COLORECTAL DIS"|"Colorectal Disease"|"http://www.wiley.com/bw/journal.asp?ref=1462-8910"
"10801"|"J CLIN NURS"|"Journal of Clinical Nursing"|""
"3390"|"INT J RADIAT ONCOL BIOL PHYS"|"International Journal of Radiation Oncology Biology Physics"|"http://www.redjournal.org/"
"14673"|""|"Nonlinear Analysis: Hybrid Systems"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/709918/description#description"
"8328"|"VALUE HEALTH"|"Value in Health"|"http://www.wiley.com/bw/journal.asp?ref=1098-3015&site=1"
"7103"|"BOUND VALUE PROBL"|"Boundary Value Problems"|"http://www.hindawi.com/journals/bvp/"
"453"|""|"ACM Sigapp Applied Computing Review"|"http://www.sigapp.org/acr.html"
"3179"|"EXP DERMATOL"|"Experimental Dermatology"|"http://www.wiley.com/bw/journal.asp?ref=0906-6705"
"3179"|"EXP DERMATOL"|"Experimental Dermatology"|"http://www.wiley.com/bw/journal.asp?ref=0906-6705"
"5426"|"INT J IMPACT ENG"|"International Journal of Impact Engineering"|"http://www.sciencedirect.com/science/journal/0734743X"
"7487"|"J GEN VIROL"|"Journal of General Virology"|"http://vir.sgmjournals.org/"
"15330"|""|"Faraday Discussions of The Chemical Society"|"http://pubs.rsc.org/en/Journals/JournalIssues/dc"
"21910"|""|"Japanese Journal of Cardiovascular Surgery"|"http://www.jstage.jst.go.jp/browse/jjcvs"
"1825"|"TRENDS BIOCHEM SCI"|"Trends in Biochemical Sciences"|"http://www.sciencedirect.com/science/journal/09680004"
"1957"|"CHEM PHYS"|"Chemical Physics"|""
"9113"|"J PLANT NUTR"|"Journal of Plant Nutrition"|""
"6327"|"GEOCHIM COSMOCHIM ACTA"|"Geochimica Et Cosmochimica Acta"|"http://www.sciencedirect.com/science/journal/00167037"
"6681"|"JAIDS"|"Jaids-journal of Acquired Immune Deficiency Syndromes"|"http://journals.lww.com/jaids/pages/default.aspx"
"9577"|"CHILD DEVELOP"|"Child Development"|"http://www.wiley.com/bw/journal.asp?ref=0009-3920"
"2141"|"J LIQ CHROMATOGR RELAT TECHNO"|"Journal of Liquid Chromatography & Related Technologies"|"http://www.tandfonline.com/loi/ljlc20"
"8497"|"J SOUND VIB"|"Journal of Sound and Vibration"|"http://www.sciencedirect.com/science/journal/0022460X"
"3345"|"INT J AUDIOL"|"International Journal of Audiology"|"http://www.internationaljournalofaudiology.com/"
"1085"|"AER"|"American Economic Review"|"http://www.aeaweb.org/aer/index.php"
"4565"|"J OPT COMMUN NETW"|"Journal of Optical Communications and Networking"|""
"3819"|""|"Laryngoscope"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1531-4995"
"5188"|"CONTROL ENG PRACTICE"|"Control Engineering Practice"|"http://www.sciencedirect.com/science/journal/09670661"
"2523"|"AMER J PREV MED"|"American Journal of Preventive Medicine"|"http://www.ajpmonline.org/"
"8569"|"PHYS REV E"|"Physical Review E"|"http://pre.aps.org/"
