"id"|"shortname"|"fullname"|"homepage"
"163"|"Middleware(ODP)"|"International Conference on Distributed Systems Platforms and Open Distributed Processing/Open Distributed Processing"|"http://2011.middleware-conference.org/"
"365"|"I3D"|"ACM Symposium on interactive 3D graphics"|"http://graphics.cs.umass.edu/i3d2011/papers.php"
"4673"|"PS"|"International Conference on Photonics in Switching"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001354"
"4393"|"MTT"|"Microwave, MTT-S International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000460"
"3773"|"EMBC"|"Annual International Conference of the IEEE Engineering in Medicine and Biology Society"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000269"
"11"|"ICCAD"|"International Conference on Computer Aided Design"|"http://iccad.com/2010/index.html"
"610"|"DAC"|"Design Automation Conference"|"http://www2.dac.com/dac+2011.aspx"
"2133"|"ISNN"|"International Symposium on Neural Networks"|"http://isnn2011.mae.cuhk.edu.hk/"
"69"|"INFOCOM"|"IEEE INFOCOM"|"http://www.ieee-infocom.org/2011/"
"1377"|""|"International Working Conference on Model Realism"|"http://www.informatik.uni-trier.de/~ley/db/conf/moreal/index.html"
"619"|"DaWaK"|"Data Warehousing and Knowledge Discovery"|"http://www.dexa.org/node/42"
"977"|""|"Financial Cryptography"|"http://ifca.ai/fc11/"
"977"|""|"Financial Cryptography"|"http://ifca.ai/fc11/"
"4672"|"SOPO"|"Symposium on Photonics and Optoelectronics"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002859"
"456"|"HCC(VL)"|"Visual Languages/Human-Centric Computing Languages and Environments"|"http://www.cs.cmu.edu/~vlhcc2011/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"3008"|"VLSIC"|"Symposium on VLSI Circuits"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000798"
"565"|"CGI"|"Computer Graphics International"|"http://cgi2011.site.uottawa.ca/"
"776"|"AAMAS"|"Adaptive Agents and Multi-Agents Systems"|"http://www.aamas2011.tw/"
"1034"|"GREC"|"Graphics Recognition"|"http://www.informatik.uni-trier.de/~ley/db/conf/grec/index.html"
"1573"|"SMA"|"Symposium on Solid Modeling and Applications"|"http://www.informatik.uni-trier.de/~ley/db/conf/sma/index.html"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"629"|"DFT"|"Defect and Fault Tolerance in VLSI Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/dft/index.html"
"324"|"SAC"|"ACM Symposium on Applied Computing"|"http://sac2011.ryerson.ca/call_for_paper.html"
"324"|"SAC"|"ACM Symposium on Applied Computing"|"http://sac2011.ryerson.ca/call_for_paper.html"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"1181"|""|"Integrated Network Management"|"http://www.ieee-im.org/"
"1324"|""|"The Logic of Theory Change"|"http://www.informatik.uni-trier.de/~ley/db/conf/ltc/index.html"
"4304"|"APSURSI"|"Antennas and Propagation Society International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000033"
"386"|"SRDS"|"Symposium on Reliable Distributed Systems"|"http://lsd.ls.fi.upm.es/srds2011/"
"608"|"CSMR"|"Conference on Software Maintenance and Reengineering"|"http://www.se.uni-oldenburg.de/csmr2011/"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"1043"|""|"Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/haptics/index.html"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"4809"|"RADECS"|"European Conference on Radiation and its Effects on Components and Systems"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000608"
"4331"|"ICM"|"International Conference on Mechatronics"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001206"
"2992"|"VR"|"Virtual Reality, IEEE Annual International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000791"
"4293"|"ACC"|"American Control Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000030"
"1516"|""|"Bildverarbeitung fur die Medizin"|"http://www.bvm-workshop.org/"
"3945"|"HOTI"|"IEEE Symposium on High Performance Interconnects"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000326"
"455"|""|"IEEE Visualization"|"http://www.informatik.uni-trier.de/~ley/db/conf/visualization/index.html"
"222"|"PODC"|"Symposium on Principles of Distributed Computing"|"http://www.podc.org/podc2011/"
"267"|"ACSD"|"Int. Conf. on Application of Concurrency to System Design"|"http://www.jaist.ac.jp/acsd-petrinets2011/"
"4139"|"I2MTC"|"IEEE Instrumentation and Measurement Technology Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000377"
"2117"|"IRI"|"Information Reuse and Integration"|""
"2071"|"ICONIP"|"International Conference on Neural Information Processing"|"http://202.120.38.2/"
"370"|"SIGMOD"|"International Conference on Management of Data"|"http://www.sigmod2011.org/"
"1428"|"ONDM"|"Optical Network Design and Modelling"|"http://www.ondm2011.unibo.it"
"266"|"ACSAC"|"Asia-Pacific Computer Systems Architecture Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/aPcsac/index.html"
"2140"|"ISSRE"|"International Symposium on Software Reliability Engineering"|"http://www.issre2010.org/"
"1609"|""|"W3C Workshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/w3c/index.html"
"2600"|"DRR"|"Document Recognition and Retrieval"|"http://www.cs.iit.edu/~drr2011/"
"5046"|"SMT"|"International Conference on Software Methods and Tools"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002240"
"2771"|"ICASSP"|"International Conference on Acoustics, Speech, and Signal Processing"|"http://www.icassp2011.com/"
"961"|""|"EvoWorkshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/evoW/index.html"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"392"|"STOC"|"ACM Symposium on Theory of Computing"|"http://www2.research.att.com/~dsj/stoc11/stoc11.html"
"2536"|"MUC"|"Message Understanding Conference"|""
"1164"|"IFIP WG8.2"|"IFIP WG8.2 Publications"|"http://www.informatik.uni-trier.de/~ley/db/conf/ifip8-2/index.html"
"736"|"HICSS"|"Hawaii International Conference on System Sciences"|"http://www.hicss.hawaii.edu/hicss_44/apahome44.htm"
"360"|"ISWC"|"International Semantic Web Conference"|"http://iswc2011.semanticweb.org/dates/"
"4119"|"IDC"|"Information, Decision and Control"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000373"
"559"|"CCS"|"ACM Conference on Computer and Communications Security"|"http://www.sigsac.org/ccs/CCS2011/"
"3906"|"GLOBECOM"|"Global Telecommunications Conference, . GLOBECOM . IEEE"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000308"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"3996"|"ICIP"|"Image Processing, IEEE International Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000349"
"734"|"HCI"|"Human-Computer Interaction"|"http://www.hci2011.org/"
"255"|"ATAL"|"Autonomous Agents & Multiagent Systems/Agent Theories, Architectures, and Languages"|"http://www.informatik.uni-trier.de/~ley/db/conf/atal/index.html"
"4998"|"ASILOMAR"|"Asilomar Conference on Signals, Systems & Computers"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000671"
"258"|"ACCV"|"Asian Conference on Computer Vision"|"http://www.accv2010.org/"
"587"|"COLING"|"International Conference on Computational Linguistics"|"http://www.coling-2010.org/"
"3373"|"ICCMS"|"International Conference on Computer Modeling and Simulation"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002645"
"357"|"SEKE"|"Software Engineering and Knowledge Engineering"|"http://www.ksi.edu/seke/seke11.html"
"2240"|"PSD"|"Privacy in Statistical Databases"|""
"4304"|"APSURSI"|"Antennas and Propagation Society International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000033"
"3906"|"GLOBECOM"|"Global Telecommunications Conference, . GLOBECOM . IEEE"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000308"
"2413"|"WSDM"|"Web Search and Data Mining"|"http://www.wsdm2011.org/"
"324"|"SAC"|"ACM Symposium on Applied Computing"|"http://sac2011.ryerson.ca/call_for_paper.html"
"4304"|"APSURSI"|"Antennas and Propagation Society International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000033"
"3941"|"HPCS"|"International Conference on High Performance Computing & Simulation"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800007"
"3941"|"HPCS"|"International Conference on High Performance Computing & Simulation"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800007"
"1223"|"ISCAS"|"IEEE International Symposium on Circuits and Systems"|"http://www.iscas2011.org/"
"458"|"VLDB"|"Very Large Data Bases"|"http://www.vldb.org/2011/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"204"|"PAKDD"|"Pacific-Asia Conference on Knowledge Discovery and Data Mining"|"http://pakdd2011.pakdd.org/"
"508"|"WMC/WMP"|"Workshop on Membrane Computing/Workshop on Multiset Processing"|"http://www.informatik.uni-trier.de/~ley/db/conf/wmp/index.html"
"1956"|"ESWS"|"European Semantic Web Symposium / Conference"|"http://www.eswc2010.org/"
"636"|"DLog"|"Description Logics"|"http://www.informatik.uni-trier.de/~ley/db/conf/dlog/index.html"
"163"|"Middleware(ODP)"|"International Conference on Distributed Systems Platforms and Open Distributed Processing/Open Distributed Processing"|"http://2011.middleware-conference.org/"
"163"|"Middleware(ODP)"|"International Conference on Distributed Systems Platforms and Open Distributed Processing/Open Distributed Processing"|"http://2011.middleware-conference.org/"
"720"|"FTCS"|"Symposium on Fault-Tolerant Computing"|"http://www.informatik.uni-trier.de/~ley/db/conf/ftcs/index.html"
"576"|"CISST"|"Conference on Imaging Science, Systems and Technology"|"http://www.informatik.uni-trier.de/~ley/db/conf/cisst/index.html"
"706"|"FOCS"|"IEEE Symposium on Foundations of Computer Science"|"http://theory.stanford.edu/focs2010/"
"694"|"FAPR"|"Formal and Applied Practical Reasoning"|"http://www.informatik.uni-trier.de/~ley/db/conf/fapr/index.html"
"3704"|"ICEMI"|"International Conference on Electronic Measurement and Instruments"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001927"
"2686"|""|"ENTER"|"http://www.enter2011.org/"
"2686"|""|"ENTER"|"http://www.enter2011.org/"
"1567"|""|"SIGSMALL Symposium"|"http://www.informatik.uni-trier.de/~ley/db/conf/sigsmall/index.html"
"2936"|"ICTON"|"International Conference on Transparent Optical Networks"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000766"
"661"|"ECML"|"The European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases"|"http://www.ecmlpkdd2011.org/"
"1516"|""|"Bildverarbeitung fur die Medizin"|"http://www.bvm-workshop.org/"
"1108"|"ICPR"|"International Conference on Pattern Recognition"|"http://www.icpr2012.org/"
"361"|"SERP"|"Software Engineering Research and Practice"|"http://www.informatik.uni-trier.de/~ley/db/conf/serp/index.html"
"189"|"NLULP"|"Natural Language Understanding and Logic Programming Workshop"|"http://www.informatik.uni-trier.de/~ley/db/conf/nlulp/index.html"
"1589"|""|"Storage and Retrieval for Image and Video Databases"|"http://www.informatik.uni-trier.de/~ley/db/conf/spieSR/index.html"
"526"|"WWW"|"World Wide Web Conference Series"|"http://wwwconference.org/www2011/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"1413"|"NPAR"|"Non-Photorealistic Animation and Rendering"|"http://www.cl.cam.ac.uk/conference/cae-sbim-npar-2011/NPAR/CallForPapers"
"736"|"HICSS"|"Hawaii International Conference on System Sciences"|"http://www.hicss.hawaii.edu/hicss_44/apahome44.htm"
"1520"|"RECOMB"|"Research in Computational Molecular Biology"|"http://compbio.cs.sfu.ca/recomb2011/index.html"
"1454"|"PCI"|"Panhellenic Conference on Informatics"|"http://pci2011.teiwm.gr/"
"948"|""|"Information and Communication Technology - EurAsia-ICT"|"http://www.informatik.uni-trier.de/~ley/db/conf/eurasiaict/index.html"
"661"|"ECML"|"The European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases"|"http://www.ecmlpkdd2011.org/"
"2079"|"ICSOFT"|"International Conference on Software and Data Technologies"|"http://www.icsoft.org/"
"610"|"DAC"|"Design Automation Conference"|"http://www2.dac.com/dac+2011.aspx"
"544"|"BTW"|"Datenbanksysteme in Büro, Technik und Wissenschaft(German Database Conference)"|"http://www.informatik.uni-trier.de/~ley/db/conf/btw/index.html"
"4304"|"APSURSI"|"Antennas and Propagation Society International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000033"
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"1535"|""|"GI-Fachtagung/Fachgespräch über Rechenzentren"|"http://www.informatik.uni-trier.de/~ley/db/conf/rz/index.html"
"4397"|"MIKON"|"International Conference on Microwaves, Radar and Wireless Communications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000461"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"596"|"CoopIS"|"Conference on Cooperative Information Systems"|"http://www.onthemove-conferences.org/index.php/coopis10"
"820"|""|"Issues in Agent Communication"|"http://www.informatik.uni-trier.de/~ley/db/conf/agentCL/index.html"
"175"|"MS"|"Modelling and Simulation"|"http://www.iasted.org/conferences/home-735.html"
"4801"|"EQEC"|"Quantum Electronics European Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000604"
"610"|"DAC"|"Design Automation Conference"|"http://www2.dac.com/dac+2011.aspx"
"1437"|""|"OTM Workshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/otm/index.html"
"1437"|""|"OTM Workshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/otm/index.html"
"25"|"ICECCS"|"International Conference on Engineering of Complex Computer Systems"|"http://www.iceccs.org/2011/cfp.html"
"1589"|""|"Storage and Retrieval for Image and Video Databases"|"http://www.informatik.uni-trier.de/~ley/db/conf/spieSR/index.html"
"4176"|"IDAACS"|"IEEE International Workshop on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000389"
"2060"|"ICINCO"|"International Conference on Informatics in Control, Automation and Robotics"|"http://www.icinco.org"
"279"|"AFIPS"|"AFIPS Spring Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/afips/index.html"
"734"|"HCI"|"Human-Computer Interaction"|"http://www.hci2011.org/"
"368"|"SIGIR"|"Research and Development in Information Retrieval"|"http://www.sigir2011.org"
"101"|"ITC"|"International Test Conference"|"http://www.itctestweek.org/"
"2294"|"SMC"|"IEEE International Conference on Systems, Man, and Cybernetics"|"http://www.smc2011.org/"
"2294"|"SMC"|"IEEE International Conference on Systems, Man, and Cybernetics"|"http://www.smc2011.org/"
"1476"|"PG"|"Pacific Conference on Computer Graphics and Applications"|"http://graphics.csie.ncku.edu.tw/PG2011/index.html"
"1108"|"ICPR"|"International Conference on Pattern Recognition"|"http://www.icpr2012.org/"
"1107"|"ICPP(Workshop)"|"International Conference on Parallel Processing"|"http://www.icpp2011.org/"
"64"|"IJCAI"|"International Joint Conference on Artificial Intelligence"|"http://ijcai-11.iiia.csic.es/"
"2391"|"WOC"|"IASTED International Multi-Conference on Wireless and Optical Communications"|""
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"520"|"WSC"|"Winter Simulation Conference"|"http://www.wintersim.org/WSC11CFP.pdf"
"520"|"WSC"|"Winter Simulation Conference"|"http://www.wintersim.org/WSC11CFP.pdf"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"526"|"WWW"|"World Wide Web Conference Series"|"http://wwwconference.org/www2011/"
"3651"|"CEIDP"|"Conference on Electrical Insulation and Dielectric Phenomena"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000231"
"483"|"WebDB"|"International Workshop on the Web and Databases"|"http://webdb2011.rutgers.edu/index.html"
"4518"|"NOMS"|"Network Operations and Management, IEEE Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000491"
"4518"|"NOMS"|"Network Operations and Management, IEEE Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000491"
"3582"|"ASDAM"|"International Conference on Advanced Semiconductor Devices and Microsystems"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000017"
"706"|"FOCS"|"IEEE Symposium on Foundations of Computer Science"|"http://theory.stanford.edu/focs2010/"
"460"|""|"VLSI Design"|"http://www.informatik.uni-trier.de/~ley/db/conf/vlsid/index.html"
"636"|"DLog"|"Description Logics"|"http://www.informatik.uni-trier.de/~ley/db/conf/dlog/index.html"
"532"|"ZUM"|"Z Users Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/zum/index.html"
"4397"|"MIKON"|"International Conference on Microwaves, Radar and Wireless Communications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000461"
"254"|"AAMAS(Agents)"|"Autonomous Agents & Multiagent Systems/International Conference on Autonomous Agents"|"http://www.aamas2011.tw/index.html"
"4689"|"ICOPS"|"IEEE International Conference on Plasma Science"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000568"
"691"|"Euro-Par"|"European Conference on Parallel Processing"|"http://www.informatik.uni-trier.de/~ley/db/conf/europar/index.html"
"612"|""|"Dagstuhl Seminars"|"http://www.informatik.uni-trier.de/~ley/db/conf/dagstuhl/index.html"
"580"|"CMG"|"Computer Measurement Group Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/cmg/index.html"
"1294"|""|"Knowledge Management in Electronic Government"|"http://www.informatik.uni-trier.de/~ley/db/conf/kmgov/index.html"
"2936"|"ICTON"|"International Conference on Transparent Optical Networks"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000766"
"2936"|"ICTON"|"International Conference on Transparent Optical Networks"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000766"
"509"|"WMCSA"|"Workshop on Mobile Computing Systems and Applications"|"http://www.hotmobile.org/main/"
"35"|"ICML"|"International Conference on Machine Learning"|"http://www.icml2010.org/"
"80"|"IPDPS(IPPS)"|"International Parallel and Distributed Processing Symposium/International Parallel Processing Symposium"|"http://www.ipdps.org/"
"80"|"IPDPS(IPPS)"|"International Parallel and Distributed Processing Symposium/International Parallel Processing Symposium"|"http://www.ipdps.org/"
"4139"|"I2MTC"|"IEEE Instrumentation and Measurement Technology Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000377"
"1083"|"ICDAR"|"International Conference on Document Analysis and Recognition"|"http://www.icdar2011.org/"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"458"|"VLDB"|"Very Large Data Bases"|"http://www.vldb.org/2011/"
"4888"|"NAVITEC"|"ESA Workshop on Satellite Navigation Technologies and European Workshop on GNSS Signals and Signal Processing"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800273"
"931"|""|"Evolutionary Multi-Criterion Optimization"|"http://www.informatik.uni-trier.de/~ley/db/conf/emo/index.html"
"15"|"ICCD"|"International Conference on Computer Design"|"http://www.world-academy-of-science.org/worldcomp11/ws/conferences/cdes11"
"1096"|"ICIP"|"International Conference on Image Processing"|"http://www.icip2011.com/"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"260"|"ACL"|"Meeting of the Association for Computational Linguistics"|"http://www.acl2011.org/"
"1083"|"ICDAR"|"International Conference on Document Analysis and Recognition"|"http://www.icdar2011.org/"
"2211"|"MVA"|"Machine Vision Applications"|"http://www.mva-org.jp/mva2011/"
"4606"|"ECOC"|"European Conference on Optical Communication"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000520"
"1437"|""|"OTM Workshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/otm/index.html"
"358"|"SELMAS"|"Software Engineering for Large-Scale Multi-Agent Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/selmas/index.html"
"358"|"SELMAS"|"Software Engineering for Large-Scale Multi-Agent Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/selmas/index.html"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"4168"|"ICCP"|"IEEE International Conference on Intelligent Computer Communication and Processing"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001372"
"683"|"ESOP"|"European Symposium on Programming"|"http://research.microsoft.com/en-us/um/people/adg/esop2010/"
"332"|"SAM"|"Security and Management"|"http://www.informatik.uni-trier.de/~ley/db/conf/csreaSAM/index.html"
"610"|"DAC"|"Design Automation Conference"|"http://www2.dac.com/dac+2011.aspx"
"1652"|"SIGCOMM"|"ACM SIGCOMM Conference"|"http://conferences.sigcomm.org/sigcomm/2011/"
"1105"|"ICPADS"|"International Conference on Parallel and Distributed Systems"|"http://conf.ncku.edu.tw/icpads/"
"2294"|"SMC"|"IEEE International Conference on Systems, Man, and Cybernetics"|"http://www.smc2011.org/"
"4134"|"ISGT"|"Innovative Smart Grid Technologies"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003148"
"20"|"ICCV"|"International Conference on Computer Vision"|"http://www.iccv2011.org/"
"3689"|"IEDM"|"International Electron Devices Meeting"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000245"
"2102"|"IMC"|"Internet Measurement Conference"|"http://conferences.sigcomm.org/imc/2011/cfp.htm"
"1738"|"3DIM"|"International Conference on 3-D Imaging and Modeling"|"http://www.3dimconference.org/"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"3570"|"ADMF"|"IEEE/LEOS Workshop on Advanced Modulation Formats"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000417"
"2714"|"ISRR"|"International Symposium of Robotics Research"|"www.ifrr.org"
"2983"|"VTC -Spring"|"Vehicular Technology, IEEE Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000784"
"579"|"CLUSTER"|"Cluster Computing"|"http://www.tacc.utexas.edu/ieee/2011/index.php"
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"1096"|"ICIP"|"International Conference on Image Processing"|"http://www.icip2011.com/"
"456"|"HCC(VL)"|"Visual Languages/Human-Centric Computing Languages and Environments"|"http://www.cs.cmu.edu/~vlhcc2011/"
"1099"|"CSC"|"ACM Annual Computer Science Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/acm/index.html"
"610"|"DAC"|"Design Automation Conference"|"http://www2.dac.com/dac+2011.aspx"
"524"|"WWCA"|"Worldwide Computing and Its Applications"|"http://www.informatik.uni-trier.de/~ley/db/conf/wwca/index.html"
"128"|"KRDB"|"Knowledge Representation Meets Databases"|"http://www.informatik.uni-trier.de/~ley/db/conf/krdb/index.html"
"1208"|""|"Information Processing and Management of Uncertainty"|"http://www.informatik.uni-trier.de/~ley/db/conf/ipmu/index.html"
"1208"|""|"Information Processing and Management of Uncertainty"|"http://www.informatik.uni-trier.de/~ley/db/conf/ipmu/index.html"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"1586"|"S&P"|"IEEE Symposium on Security and Privacy"|"http://www.ieee-security.org/TC/SP2011/"
"3510"|"DSN-W"|"International Conference on Dependable Systems and Networks Workshops"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800101"
"3510"|"DSN-W"|"International Conference on Dependable Systems and Networks Workshops"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800101"
"1055"|"HPCA"|"International Symposium on High-Performance Computer Architecture"|"http://www.hpcaconf.org/hpca17"
"1462"|""|"Parallel, Distributed and Network-Based Processing"|"http://www.pdp2011.org"
"1462"|""|"Parallel, Distributed and Network-Based Processing"|"http://www.pdp2011.org"
"585"|"COCOON"|"Computing and Combinatorics"|"http://theory.utdallas.edu/COCOON11/"
"833"|"CSEE&T"|"Conference on Software Engineering Education and Training"|"http://conferences.computer.org/cseet/2011/CSEET_2011/Index.html"
"654"|"ECAI"|"European Conference on Artificial Intelligence"|"http://ecai2010.appia.pt/"
"4250"|"CLEO EUROPE/EQEC"|"Lasers and Electro-Optics Europe Conference on and European Quantum Electronics Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800474"
"1014"|""|"Grid and Cooperative Computing"|"http://www.informatik.uni-trier.de/~ley/db/conf/gcc/index.html"
"2140"|"ISSRE"|"International Symposium on Software Reliability Engineering"|"http://www.issre2010.org/"
"20"|"ICCV"|"International Conference on Computer Vision"|"http://www.iccv2011.org/"
"464"|"VR"|"Virtual Reality"|"http://www.informatik.uni-trier.de/~ley/db/conf/vr/index.html"
"1543"|""|"Scandinavian Conference on Image Analysis"|"http://www.informatik.uni-trier.de/~ley/db/conf/scia/index.html"
"4139"|"I2MTC"|"IEEE Instrumentation and Measurement Technology Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000377"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"1096"|"ICIP"|"International Conference on Image Processing"|"http://www.icip2011.com/"
"840"|""|"DAGM Symposium Symposium for Pattern Recognition"|"http://www.dagm2011.org/"
"11"|"ICCAD"|"International Conference on Computer Aided Design"|"http://iccad.com/2010/index.html"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"1538"|""|"Birthday ..."|"http://www.informatik.uni-trier.de/~ley/db/conf/birthday/index.html"
"5062"|"ICSICT"|"International Conference on Solid-State and Integrated Circuit Technology"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000707"
"101"|"ITC"|"International Test Conference"|"http://www.itctestweek.org/"
"638"|"DMDW"|"Design and Management of Data Warehouses"|"http://www.informatik.uni-trier.de/~ley/db/conf/dmdw/index.html"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"651"|"DSN"|"Dependable Systems and Networks"|"http://www.dsn.org"
"651"|"DSN"|"Dependable Systems and Networks"|"http://www.dsn.org"
"1842"|"CBMS"|"IEEE Symposium on Computer-Based Medical Systems"|"http://www.cbms2011.org"
"5221"|"ICT"|"International Conference on Thermoelectrics"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000761"
"1589"|""|"Storage and Retrieval for Image and Video Databases"|"http://www.informatik.uni-trier.de/~ley/db/conf/spieSR/index.html"
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"2130"|"ISM"|"International Symposium on Multimedia"|""
"127"|"KR"|"Principles of Knowledge Representation and Reasoning"|"http://kr.org/KR2010/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
